song_id,name,artist_name,tags,genre,duration_ms,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
TRJCMJH128E0790A95,No Milk Today,Herman's Hermits,"classic_rock, british, 60s, oldies",Rock,168878,0.515,0.615,-11.075,1,0.0343,0.184,0.0,0.213,0.922,142.474
TRAVPQD128EF34300D,Fool To Cry,The Rolling Stones,"rock, classic_rock, british, 70s, blues_rock",,306120,0.45,0.46,-7.24,1,0.0458,0.902,0.0958,0.112,0.295,68.745
TRWYQPO128F92F0496,Idiot Wind,Bob Dylan,"rock, classic_rock, folk, singer_songwriter, 70s, 60s",,531866,0.425,0.302,-13.035,1,0.04,0.458,1.21e-06,0.12,0.463,84.182
TRFNIJE128F934839D,Kyrie,Mr. Mister,"classic_rock, 80s",,253960,0.489,0.656,-8.763,1,0.036,0.269,0.0,0.0738,0.617,89.766
TRPCDXS128E0798A70,Kooks,David Bowie,"rock, classic_rock, singer_songwriter, british, 70s, male_vocalists",Pop,166696,0.562,0.605,-6.998,1,0.0306,0.0708,0.0,0.179,0.706,127.626
TRKKBLF128F429E941,I'm Set Free,The Velvet Underground,"rock, classic_rock, experimental, psychedelic, 60s",Rock,244440,0.45,0.381,-10.833,1,0.0256,0.0146,0.39,0.0809,0.108,93.012
TRCWSIH128F426A4FD,I Shall Be Released,Bob Dylan,"rock, classic_rock, folk, singer_songwriter, blues, acoustic, 70s, 60s, mellow",,234506,0.505,0.306,-8.007,1,0.0299,0.611,0.0,0.0701,0.532,125.997
TRRVOCU128F92E5533,Gypsy Eyes,Jimi Hendrix,"rock, classic_rock, blues, psychedelic, 60s, guitar, blues_rock",,223680,0.599,0.622,-7.019,1,0.128,0.222,0.0,0.536,0.907,117.574
TRRXSDZ128F422D9A0,The Real Me,The Who,"rock, classic_rock, hard_rock, british, 70s, 60s",,200706,0.491,0.932,-7.028,0,0.118,0.0585,0.00493,0.347,0.569,148.831
TRALHRK128F92CE7BA,Born Under A Bad Sign,Cream,"classic_rock, hard_rock, blues, psychedelic, 60s, blues_rock",RnB,192840,0.619,0.534,-14.585,1,0.0252,0.278,0.00022,0.0597,0.905,91.664
TRHLALT12903CC158A,Night Bird Flying,Jimi Hendrix,"rock, classic_rock, blues, psychedelic, 70s, 60s, psychedelic_rock, guitar, blues_rock",Rock,230946,0.353,0.883,-4.466,1,0.0341,0.118,0.459,0.496,0.826,106.354
TRJHFWJ128F4284F40,Burning Heart,Survivor,"rock, classic_rock, hard_rock, 80s, soundtrack",Rock,229613,0.648,0.695,-6.677,0,0.0271,0.239,5.53e-06,0.0582,0.663,97.973
TRUFHXD128F423805C,Bleeding Heart,Jimi Hendrix,"rock, classic_rock, blues, guitar, blues_rock",,380693,0.471,0.823,-10.565,0,0.0598,0.0033,0.104,0.0701,0.779,120.385
TRXBZXO128F92D0C0C,So Fine,Guns N' Roses,"rock, classic_rock, hard_rock, heavy_metal, 90s",,246373,0.428,0.733,-8.638,1,0.0427,0.0848,1.87e-05,0.137,0.302,139.484
TRLKTBI12903CD327B,New Moon Rising,Wolfmother,"rock, classic_rock, hard_rock, 00s",,224960,0.568,0.924,-2.884,0,0.0507,6.06e-05,0.00972,0.172,0.186,135.98
TRHFVSD12903CED929,Fat Old Sun,Pink Floyd,"rock, classic_rock, progressive_rock, british, psychedelic, 70s, psychedelic_rock",,323733,0.365,0.204,-15.778,1,0.0314,0.352,0.424,0.823,0.201,72.689
TROLWDO128F421B15C,Gotta Serve Somebody,Bob Dylan,"rock, classic_rock, folk, singer_songwriter, blues, 70s, blues_rock",Blues,324226,0.814,0.476,-11.233,1,0.0959,0.329,0.0,0.0789,0.808,95.193
TRXNYBL12903CF2742,Here Today,The Beach Boys,"rock, pop, classic_rock, american, 60s, oldies, love",,187682,0.501,0.584,-7.102,1,0.0331,0.337,3.39e-06,0.116,0.572,121.197
TRRLWHN128F932C639,Dusty,Kings of Leon,"rock, indie, classic_rock, indie_rock, 00s, blues_rock",,260399,0.661,0.519,-7.192,1,0.0297,0.162,0.0,0.0846,0.313,105.034
TRPFDFM128F426ADA8,The Dangling Conversation,Simon & Garfunkel,"classic_rock, folk, singer_songwriter, acoustic, 60s, oldies, mellow",,156640,0.416,0.269,-13.742,1,0.0302,0.701,8.42e-06,0.123,0.318,92.374
TRBXHNM128F42598CE,Submission,Sex Pistols,"classic_rock, punk, british, punk_rock, 70s",,254560,0.253,0.867,-7.46,1,0.0708,0.000225,0.318,0.947,0.239,135.801
TROIUUT128F424E745,Let It Rain,Eric Clapton,"rock, classic_rock, blues, 70s, guitar, blues_rock",,303800,0.446,0.655,-10.282,1,0.0303,0.124,0.00188,0.165,0.709,122.292
TRICPNJ128F9308952,You Might Think,The Cars,"classic_rock, 80s, new_wave",,185026,0.71,0.774,-9.335,1,0.0333,0.141,0.0136,0.0348,0.966,133.924
TRTGKFA128F423249B,Stuck on You,Elvis Presley,"rock, classic_rock, american, 60s, oldies",,142146,0.666,0.618,-9.807,1,0.0347,0.615,4.81e-06,0.0988,0.956,131.529
TRKAAKM128F92DCDA3,Mellow Yellow,Donovan,"classic_rock, folk, singer_songwriter, psychedelic, 60s, oldies, mellow",,221466,0.723,0.291,-13.711,1,0.0544,0.621,0.714,0.108,0.822,106.974
TRERGNZ12903CB9B09,The Man In Me,Bob Dylan,"classic_rock, folk, singer_songwriter, soundtrack, acoustic, 70s, 60s, oldies, mellow, chill",,186213,0.419,0.517,-9.368,1,0.0284,0.532,0.0251,0.0785,0.905,145.109
TRYNKHB128E078F098,You Better You Bet,The Who,"rock, classic_rock, hard_rock, 80s, progressive_rock, british, 70s",Rock,329706,0.595,0.705,-10.35,1,0.0338,0.102,0.421,0.352,0.544,80.732
TRHVPLG128F92CC576,Meat Is Murder,The Smiths,"alternative, indie, classic_rock, indie_rock, 80s, british, new_wave, post_punk, britpop",,366226,0.403,0.454,-13.879,0,0.0389,0.0344,0.0546,0.27,0.385,160.891
TRKBQYE128F147B08C,(Just Like) Starting Over,John Lennon,"rock, classic_rock, singer_songwriter, 80s, british, 70s, oldies, love",,237453,0.509,0.633,-8.071,0,0.1,0.189,0.000333,0.213,0.407,99.142
TROWVQD12903CC17DE,Dolly Dagger,Jimi Hendrix,"rock, classic_rock, hard_rock, blues, psychedelic, 60s, psychedelic_rock, guitar, blues_rock",,285426,0.503,0.883,-5.802,1,0.0955,0.0972,7.34e-06,0.58,0.794,121.094
TRAGMBZ128F42772FA,Alabama,Neil Young,"rock, classic_rock, folk, singer_songwriter, 70s, country",,242226,0.423,0.391,-16.634,0,0.037,0.567,0.00848,0.139,0.423,148.962
TRVILAN128F42B635B,Fooled Around And Fell In Love,Elvin Bishop,"rock, classic_rock, blues, 70s, guitar, blues_rock",Rock,285573,0.628,0.732,-5.949,1,0.0259,0.125,0.282,0.21,0.618,109.538
TRAQXMW12903CD404A,Casino Boogie,The Rolling Stones,"rock, classic_rock, british, blues, 70s, blues_rock",Rock,213133,0.56,0.574,-8.223,1,0.0305,0.318,0.201,0.122,0.587,117.151
TRAOAXM128F92D3119,I'll Be Your Baby Tonight,Bob Dylan,"classic_rock, folk, singer_songwriter, 60s, country",,159360,0.512,0.23,-16.412,1,0.0301,0.454,0.000139,0.0508,0.457,127.567
TRDBTED128F42131CE,Call Me The Breeze,Lynyrd Skynyrd,"rock, classic_rock, hard_rock, blues, 70s, blues_rock",,306906,0.247,0.678,-7.79,1,0.0385,0.00057,0.185,0.122,0.808,186.669
TRMFNEH128F426DD1B,Ripple,Grateful Dead,"rock, classic_rock, folk, acoustic, psychedelic, 70s, 60s, beautiful, psychedelic_rock, mellow",,249933,0.606,0.425,-13.701,1,0.0336,0.376,5.2e-05,0.626,0.657,126.63
TRLRVJP128F42525FD,No Expectations,The Rolling Stones,"rock, classic_rock, british, blues, acoustic, 60s, country, blues_rock",,235720,0.472,0.285,-12.944,1,0.0268,0.586,0.0134,0.123,0.278,92.428
TRPBBKP128F42A03E2,Human Touch,Bruce Springsteen,"rock, classic_rock, singer_songwriter, 80s, 90s",,309773,0.68,0.611,-10.563,1,0.0272,0.00423,0.0,0.0742,0.58,115.147
TRXDVHJ128F932654E,No Fun,The Stooges,"rock, classic_rock, punk, hard_rock, punk_rock, 60s",,316106,0.585,0.59,-11.598,1,0.0306,0.0181,0.0179,0.103,0.869,122.556
TRACWVA128F92E7B62,Police & Thieves,The Clash,"classic_rock, punk, british, punk_rock, reggae, 70s, cover",Reggae,97760,0.478,0.935,-12.078,1,0.0378,0.136,0.165,0.625,0.19,84.26
TRDPAME128F42791AA,The Stranger Song,Leonard Cohen,"classic_rock, folk, singer_songwriter, acoustic, 70s, 60s, male_vocalists",,298573,0.399,0.172,-20.496,0,0.0742,0.878,0.0106,0.115,0.496,89.914
TRFVKEW128F4255357,Brilliant Disguise,Bruce Springsteen,"rock, classic_rock, singer_songwriter, 80s",,254600,0.702,0.82,-9.027,1,0.0297,0.149,1.01e-06,0.0292,0.921,126.356
TRNHPPJ128F932F72B,Spanish Castle Magic,Jimi Hendrix,"rock, classic_rock, experimental, hard_rock, blues, psychedelic, 60s, psychedelic_rock, blues_rock",Rock,348493,0.331,0.864,-5.56,0,0.0508,0.00583,0.292,0.403,0.572,99.559
TRCYOJO128F92E219C,Cat Scratch Fever,Ted Nugent,"rock, classic_rock, hard_rock, heavy_metal, 70s, guitar",Rock,217600,0.558,0.89,-6.185,0,0.0366,0.0277,0.179,0.345,0.724,127.452
TRBWTPJ128F145FB00,Freewill,Rush,"classic_rock, hard_rock, progressive_rock",Rock,322640,0.483,0.943,-6.103,1,0.0768,0.00532,2.93e-05,0.33,0.704,155.602
TRMPIOZ128F931D519,Synchronicity II,The Police,"rock, classic_rock, 80s, british, new_wave",,303226,0.416,0.824,-9.463,1,0.0397,0.0751,0.0103,0.176,0.562,159.107
TRISTDI128F9336589,Sweet Black Angel,The Rolling Stones,"rock, classic_rock, british, blues, acoustic, 70s, 60s, blues_rock",,177666,0.498,0.728,-7.387,1,0.0373,0.65,0.000172,0.114,0.609,174.33
TRTALMQ128F42AD439,You're the Voice,John Farnham,"rock, classic_rock, 80s",,302880,0.488,0.692,-11.171,1,0.0421,0.204,2.11e-05,0.617,0.68,85.187
TRJLLVG128F424793E,Over My Shoulder,Mike & The Mechanics,"rock, pop, classic_rock, 80s, 90s, male_vocalists, pop_rock",Rock,214626,0.499,0.87,-6.573,0,0.0441,0.196,0.0,0.0748,0.849,186.78
TRFYWUU128F424E71C,Secret Garden,Bruce Springsteen,"rock, classic_rock, singer_songwriter, soundtrack, 90s, male_vocalists, love, mellow",,266493,0.519,0.263,-18.12,1,0.0271,0.454,0.0882,0.107,0.139,86.823
TRCRAEJ128F428A0C3,The Kids Are Alright,The Who,"rock, classic_rock, hard_rock, british, 60s",Rock,187800,0.312,0.688,-6.744,1,0.0357,0.00468,5e-05,0.125,0.695,134.658
TRLKYVP128F933A2F0,The Garden,Guns N' Roses,"rock, classic_rock, hard_rock, 80s, heavy_metal, 90s",,322200,0.234,0.861,-8.02,1,0.0717,0.00212,0.000317,0.111,0.414,162.365
TRVTQNN12903CF292E,It Don't Come Easy,Ringo Starr,"rock, classic_rock, british, 70s",,181880,0.628,0.738,-7.082,1,0.0298,0.0838,0.00012,0.287,0.649,123.063
TRYRVJW128F92CB614,Heatseeker,AC/DC,"rock, classic_rock, hard_rock, heavy_metal",,230400,0.372,0.873,-5.049,1,0.0426,0.00225,0.137,0.0638,0.481,159.991
TRFSQOA128F424ED9E,Legs,ZZ Top,"rock, classic_rock, hard_rock, 80s, blues_rock",,275253,0.617,0.928,-7.193,0,0.0452,0.0147,0.0599,0.328,0.729,125.395
TREWIXS128E0792980,Right Next Door to Hell,Guns N' Roses,"classic_rock, hard_rock, heavy_metal, 90s",Rock,182293,0.366,0.993,-4.465,0,0.169,0.0112,0.969,0.0708,0.147,100.748
TRASZQB12903CAAE1B,Rock the Night,Europe,"rock, classic_rock, hard_rock, 80s",,244346,0.537,0.963,-4.133,0,0.0791,0.0386,0.0,0.392,0.262,106.177
TRTTWHT128F93318A5,Eat the Rich,Aerosmith,"rock, classic_rock, hard_rock, 90s, blues_rock",Rock,249706,0.569,0.93,-4.637,0,0.0525,0.00687,0.000143,0.37,0.696,122.957
TRGXONX128F92CB714,Easy Lover,Phil Collins,"pop, classic_rock, 80s",,305560,0.748,0.798,-9.709,1,0.0344,0.0631,0.0022,0.0632,0.934,128.907
TRORLSF128F9305495,Sweet Little Sixteen,Chuck Berry,"rock, classic_rock, oldies",,181200,0.545,0.498,-15.151,1,0.038,0.748,0.0,0.307,0.964,87.058
TRXZQHU128F14595A6,Jet Airliner,Steve Miller Band,"rock, classic_rock, 70s",Rock,215666,0.574,0.664,-11.5,1,0.0346,0.0737,0.0,0.22,0.936,122.956
TRCRWLY128F425739F,Land Ho!,The Doors,"rock, classic_rock, psychedelic, 60s, psychedelic_rock, blues_rock",,248400,0.404,0.699,-8.353,1,0.0288,0.15,0.000948,0.301,0.878,121.24
TRFYLRG128F92C92AF,Mandy,Barry Manilow,"pop, classic_rock, singer_songwriter, 80s, 70s, male_vocalists, oldies, love",Pop,199920,0.309,0.46,-7.709,1,0.0281,0.517,7.66e-06,0.138,0.359,103.465
TRAETNG128F92EDA17,Give Peace a Chance,John Lennon,"rock, classic_rock, singer_songwriter, british, 70s, 60s, oldies",,290466,0.446,0.883,-9.659,1,0.137,0.291,0.0,0.771,0.342,84.79
TRPUGLX128F145C03B,Hip to Be Square,Huey Lewis & The News,"rock, classic_rock, 80s, pop_rock",Rock,247240,0.476,0.871,-5.219,1,0.0895,0.0148,3.37e-06,0.308,0.736,147.64
TRDUAAM128F92F9661,I'll Go Crazy If I Don't Go Crazy Tonight,U2,"rock, classic_rock, 00s",Rock,253813,0.527,0.931,-4.43,1,0.0385,0.016,4.04e-06,0.0909,0.486,103.019
TRAHKEU12903CDA469,Kite,U2,"rock, classic_rock, 00s",Rock,264333,0.426,0.655,-6.019,1,0.0333,0.015,0.195,0.641,0.216,134.06
TRXNVNT128F426AC41,Absolutely Sweet Marie,Bob Dylan,"rock, classic_rock, folk, singer_songwriter, blues, american, 60s",Rock,294200,0.566,0.738,-7.526,1,0.03,0.223,0.0,0.111,0.806,133.859
TRULPRC128F42A9D20,Good Golly Miss Molly,Little Richard,"classic_rock, piano, oldies",Rock,129946,0.577,0.732,-8.638,0,0.0854,0.496,1.52e-06,0.277,0.895,164.528
TRNXKFF128F931E492,Wintertime Love,The Doors,"rock, classic_rock, psychedelic, 60s, psychedelic_rock, blues_rock",,112733,0.352,0.554,-7.769,1,0.0328,0.188,9.29e-06,0.0859,0.52,171.172
TRUFPUH128F92FA4B3,Old Love,Eric Clapton,"rock, classic_rock, blues, acoustic, guitar, blues_rock",Blues,384466,0.71,0.387,-13.034,0,0.0349,0.633,0.00442,0.121,0.528,142.032
TRFYYLA128F931269A,Let It Grow,Eric Clapton,"rock, classic_rock, singer_songwriter, british, blues, 70s, guitar, blues_rock",Rock,298000,0.419,0.295,-17.585,1,0.0261,0.416,0.368,0.167,0.289,77.7
TRCOTBV12903CFB7A2,Band on the Run,Paul McCartney,"rock, classic_rock, singer_songwriter, british, 70s, oldies",Rock,300373,0.309,0.837,-3.711,1,0.0363,0.047,5.98e-05,0.973,0.415,129.71
TRKAPSC128F14580A4,Living On My Own,Freddie Mercury,"rock, classic_rock, dance, 80s",,217080,0.683,0.878,-6.928,1,0.0489,0.00687,0.00752,0.452,0.561,123.708
TRCQHXR128F92E722F,Little Deuce Coupe,The Beach Boys,"classic_rock, 60s, oldies",Rock,109546,0.669,0.648,-7.589,1,0.0477,0.1,0.0049,0.254,0.967,135.618
TROTQMA128F42389EC,I Wish It Would Rain Down,Phil Collins,"rock, pop, classic_rock, 80s, british, male_vocalists, pop_rock",,327733,0.524,0.48,-10.273,1,0.0287,0.348,0.00446,0.21,0.402,125.888
TRGUFBU12903CC9566,Let It Loose,The Rolling Stones,"rock, classic_rock, british, soundtrack, blues, 70s, 60s, blues_rock",Rock,318733,0.37,0.532,-9.308,1,0.0268,0.786,0.274,0.17,0.375,77.277
TRANLMB12903CA8250,Hold on Tight,Electric Light Orchestra,"rock, classic_rock, 80s, progressive_rock, british, 70s",Electronic,186693,0.469,0.878,-8.759,1,0.073,0.112,2.26e-06,0.352,0.758,145.006
TRIQJWF128F93398EF,Can't Stop Lovin' You,Van Halen,"rock, classic_rock, hard_rock, 80s, 90s",,247466,0.592,0.898,-5.194,1,0.0357,0.143,2.31e-06,0.229,0.537,118.01
TRUFBQY128F9323124,Tequila,The Champs,"classic_rock, instrumental, 60s, oldies",,131053,0.604,0.733,-13.039,1,0.0372,0.295,0.734,0.0884,0.937,90.939
TROULOF128F1477072,Bell Bottom Blues,Derek and the Dominos,"classic_rock, blues, 70s, guitar, blues_rock",Rock,303666,0.431,0.5,-11.844,1,0.0315,0.251,0.00137,0.149,0.606,133.104
TRKFXZZ128F423789B,Gimme Gimme Shock Treatment,Ramones,"classic_rock, punk, punk_rock, 70s",Punk,78933,0.541,0.982,-8.482,1,0.0487,0.00416,0.0012,0.288,0.766,125.776
TRXZRCR128F4289E21,Rough Boy,ZZ Top,"rock, classic_rock, hard_rock, 80s, blues, blues_rock",,287426,0.419,0.737,-7.09,1,0.0364,0.204,0.00716,0.24,0.595,157.991
TRKAEQK128F92FAD38,Buckets of Rain,Bob Dylan,"classic_rock, folk, singer_songwriter, acoustic, 70s, love",,202133,0.6,0.328,-14.733,1,0.0293,0.588,0.00175,0.125,0.517,87.177
TRWPZDX128F9323713,Saturday in the Park,Chicago,"rock, classic_rock, 70s, male_vocalists, oldies",,232360,0.663,0.63,-10.377,1,0.0365,0.0901,1.86e-06,0.154,0.576,114.369
TRJEFMQ128F9306559,Bang A Gong (Get It On),T. Rex,"rock, classic_rock, british, 70s",,284683,0.788,0.748,-6.907,1,0.0306,0.451,0.00408,0.104,0.845,121.047
TROJUGA128F14AC1C3,Viva Las Vegas,Elvis Presley,"rock, classic_rock, american, 60s, country, oldies",Rock,144986,0.59,0.764,-5.96,1,0.0418,0.757,0.0,0.361,0.824,143.685
TRXQSGI12903C9DBAC,Let's Twist Again,Chubby Checker,"classic_rock, dance, 60s, oldies",RnB,141000,0.647,0.765,-6.894,1,0.112,0.278,0.0,0.122,0.916,83.659
TRDIYXR12903CAD3C3,California Sun,Ramones,"classic_rock, punk, punk_rock, 70s, cover",,108200,0.502,0.916,-5.649,1,0.0409,4.14e-05,0.101,0.153,0.675,104.957
TRFUDGU128E079298C,Don't Damn Me,Guns N' Roses,"classic_rock, hard_rock, 80s, heavy_metal, 90s",Rock,318360,0.465,0.986,-6.256,0,0.147,0.00106,0.0021,0.368,0.273,81.02
TRNUQZU128F428BAC5,Dead Horse,Guns N' Roses,"rock, classic_rock, hard_rock, heavy_metal, 90s",Folk,257560,0.372,0.848,-7.985,1,0.104,0.00345,0.157,0.613,0.554,133.562
TRYAKSX128F933D218,Outside Woman Blues,Cream,"rock, classic_rock, hard_rock, blues, psychedelic, 60s, psychedelic_rock, blues_rock",,144840,0.636,0.589,-8.196,1,0.0387,0.389,0.000211,0.379,0.959,113.403
TROKHNP128F9311972,Perfect Crime,Guns N' Roses,"classic_rock, hard_rock, heavy_metal, 90s",,143106,0.417,0.996,-5.275,1,0.132,0.0293,0.955,0.877,0.175,113.404
TRYBFEO12903CED194,Bookends Theme,Simon & Garfunkel,"classic_rock, folk, singer_songwriter, acoustic, 60s, oldies",,80373,0.463,0.0972,-22.933,1,0.0347,0.902,0.0402,0.12,0.499,141.952
TRINXCH128F9316D55,Show Me The Way,Peter Frampton,"rock, classic_rock, 70s, guitar",,280240,0.596,0.83,-9.489,1,0.031,0.0176,1.27e-06,0.945,0.676,132.268
TRLJYGJ128F426941A,Russians,Sting,"rock, pop, classic_rock, singer_songwriter, 80s, british, new_wave",,238466,0.452,0.403,-11.927,0,0.0321,0.525,5.36e-06,0.2,0.193,115.516
TRRTCES128F426A3F2,Strange Magic,Electric Light Orchestra,"rock, classic_rock, progressive_rock, british, 70s",,233266,0.624,0.56,-6.637,0,0.0229,0.865,0.00541,0.192,0.451,93.004
TRJFKPM128F9341524,Shaman's Blues,The Doors,"rock, classic_rock, blues, psychedelic, 60s, psychedelic_rock, blues_rock",,287600,0.524,0.413,-14.537,1,0.0283,0.337,0.000452,0.0964,0.734,145.643
TRGTVWJ128F9327CCA,Watching the Detectives,Elvis Costello,"rock, classic_rock, punk, singer_songwriter, 80s, british, new_wave, reggae, 70s, male_vocalists",,323773,0.322,0.713,-8.05,0,0.128,0.374,0.0,0.865,0.53,168.764
TRXPWDW128F930899E,Good Times Roll,The Cars,"rock, pop, classic_rock, 80s, new_wave, american, 70s, pop_rock",,223933,0.59,0.78,-5.373,1,0.0328,0.224,0.000503,0.113,0.511,108.768
TRUHEEO128E078EFE5,I'm Free,The Who,"rock, classic_rock, hard_rock, british, 60s",Rock,159204,0.623,0.729,-9.003,1,0.033,0.199,0.000138,0.283,0.446,112.046
TRATDHB128F9344FE9,Radio Song,R.E.M.,"rock, alternative, alternative_rock, classic_rock, 90s, pop_rock",,255373,0.629,0.874,-9.991,1,0.0515,0.0303,0.079,0.269,0.584,112.854
TRFQVSO128F934F647,Lady Jane,The Rolling Stones,"rock, classic_rock, folk, british, psychedelic, 60s",,188080,0.6,0.303,-16.408,1,0.0318,0.516,0.000123,0.0832,0.31,102.998
TRJSBCG128F9309677,No Particular Place to Go,Chuck Berry,"classic_rock, blues, 60s, oldies",Rock,167106,0.59,0.722,-10.218,1,0.0376,0.712,0.000345,0.0776,0.977,129.784
TRETVKS128F933EA24,A Man and a Woman,U2,"rock, classic_rock",,270040,0.62,0.775,-5.047,0,0.0293,0.00283,0.000532,0.157,0.747,125.996
TRIVWDE128F426956F,"Stay (Faraway, So Close!)",U2,"rock, classic_rock, soundtrack, 90s, beautiful",,298400,0.561,0.499,-12.24,1,0.0254,0.202,0.0327,0.0709,0.749,94.157
TROIAYD128E07920D6,Spoonful,Cream,"classic_rock, blues, psychedelic, 60s, psychedelic_rock, guitar, blues_rock",,393533,0.346,0.476,-13.608,1,0.054,0.396,4.2e-06,0.086,0.469,110.999
TRXHZGW128F426F123,Steppin' Out,Joe Jackson,"pop, classic_rock, singer_songwriter, 80s, british, new_wave",Rock,252973,0.575,0.396,-12.986,1,0.0295,0.0301,0.000238,0.11,0.669,160.169
TRRFEWQ128F9327390,Gimme Some Lovin',The Spencer Davis Group,"rock, classic_rock, british, 60s, oldies, blues_rock",,169493,0.706,0.575,-7.874,1,0.028,0.0101,0.532,0.14,0.604,149.977
TRMKLYA128EF34F812,Last Child,Aerosmith,"rock, classic_rock, hard_rock, 70s, blues_rock",,199760,0.523,0.674,-6.504,1,0.0374,0.094,0.0,0.0722,0.78,167.223
TRXJGGL128F931C711,In These Arms,Bon Jovi,"rock, classic_rock, hard_rock, 80s, 90s, love",,319226,0.509,0.915,-3.032,1,0.0553,0.00896,8.94e-06,0.194,0.445,123.257
TRAALFH128F4232CFE,Stiff Upper Lip,AC/DC,"rock, classic_rock, hard_rock, 00s, blues_rock",,214560,0.588,0.855,-4.205,1,0.0331,0.0345,0.00786,0.16,0.698,123.69
TRWKHWZ128F14A473E,Mony Mony,Billy Idol,"rock, classic_rock, punk, 80s, punk_rock, new_wave, cover",,302253,0.725,0.675,-7.649,1,0.0415,0.00758,0.0,0.0875,0.422,135.181
TRXNWNX128F428067B,Half a World Away,R.E.M.,"rock, alternative, alternative_rock, classic_rock, 90s, acoustic",,207253,0.405,0.488,-8.228,1,0.0281,0.373,4.54e-05,0.381,0.351,62.744
TRYUVIW12903CC9696,So Cruel,U2,"rock, classic_rock, 90s",Rock,349200,0.6,0.511,-12.517,1,0.0411,0.00379,0.00453,0.103,0.412,92.105
TRUNKTP12903CD1EFB,Blue Sky,The Allman Brothers Band,"classic_rock, 70s, blues_rock",,309200,0.514,0.507,-12.25,1,0.0276,0.575,0.107,0.185,0.854,94.938
TRFYGPG128F421508C,Dedicated Follower Of Fashion,The Kinks,"rock, classic_rock, british, 60s, oldies",Rock,180920,0.388,0.819,-5.504,1,0.0364,0.0118,0.0,0.0971,0.921,173.166
TRLDVOB12903CF7C7E,Girlfriend Is Better,Talking Heads,"rock, classic_rock, 80s, funk, new_wave, post_punk",,306426,0.648,0.794,-7.879,1,0.0443,0.0378,3.3e-05,0.712,0.834,126.96
TRAKRNP12903CBE4F5,"She Said, She Said",The Black Keys,"classic_rock, blues, 00s, cover, blues_rock",Rock,152253,0.502,0.775,-3.412,1,0.0299,0.0123,0.0659,0.0914,0.94,123.184
TRBXGHE128F4221462,You May Be Right,Billy Joel,"rock, classic_rock, singer_songwriter, 80s, piano, male_vocalists, pop_rock",,251240,0.563,0.947,-7.245,1,0.0428,0.175,2.02e-06,0.396,0.963,150.863
TRUSUJU12903CB5317,Bobby Brown,Frank Zappa,"rock, classic_rock, experimental, progressive_rock, 70s",,164253,0.55,0.619,-10.429,1,0.0547,0.421,0.0,0.47,0.792,147.748
TRIPGIY128E078FC26,Tempted,Squeeze,"pop, classic_rock, 80s, british, new_wave",,236066,0.712,0.603,-5.457,0,0.029,0.0369,0.0393,0.176,0.311,95.819
TRFVXQP12903D07375,Go All The Way,The Raspberries,"classic_rock, 70s",Rock,201146,0.279,0.838,-4.645,1,0.0962,0.553,0.000388,0.136,0.597,134.554
TRGFZTP12903CF2142,Mind Games,John Lennon,"rock, classic_rock, singer_songwriter, british, 70s, male_vocalists, oldies, love",Electronic,253960,0.417,0.787,-10.017,0,0.0377,0.274,0.0518,0.105,0.491,132.038
TRSVGXX128E078A9F9,Heroes and Villains,The Beach Boys,"rock, pop, classic_rock, psychedelic, 60s, oldies, beautiful, psychedelic_rock",Rock,291960,0.427,0.446,-10.042,1,0.0456,0.344,2.54e-06,0.17,0.359,116.999
TRCQBKU128F932C575,What a Wonderful World,Joey Ramone,"classic_rock, punk, punk_rock, cover",,143920,0.423,0.885,-5.309,1,0.0517,0.00946,0.294,0.142,0.486,168.204
TRPAYRK128E0792986,Bad Obsession,Guns N' Roses,"rock, classic_rock, hard_rock, heavy_metal, 90s",Rock,328240,0.555,0.979,-6.714,1,0.0477,0.113,0.042,0.0935,0.63,124.197
